timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1746007887458,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887458,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,1
1746007887459,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887459,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887459,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887459,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887459,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,1
1746007887460,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887460,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887460,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887460,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887460,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,1
1746007887461,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887461,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887461,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887461,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887461,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887462,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887462,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887462,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887462,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887462,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887462,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,1
1746007887463,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887463,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887463,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887463,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887463,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,1
1746007887464,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887464,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887464,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887464,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887464,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887465,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887465,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887465,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887465,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887465,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,1
1746007887466,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887466,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887466,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887466,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887466,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,1
1746007887467,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887467,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887467,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887467,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887467,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,1
1746007887468,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887468,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887468,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887468,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,1
1746007887469,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887469,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887469,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887469,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887469,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,1
1746007887470,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887470,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887470,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887470,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887470,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,1
1746007887471,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887471,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887471,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887471,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,1
1746007887472,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-20,,false,Response was null,0,0,1,1,null,0,0,0
1746007887642,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887643,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887643,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887643,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887644,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887644,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887644,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887644,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887644,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887644,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887645,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887645,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887645,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887645,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887645,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887646,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887646,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887646,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887646,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887646,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887646,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887647,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887647,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887647,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887647,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887647,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887648,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887648,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887648,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887648,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887648,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887648,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887649,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887649,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887649,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887649,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887650,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887650,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887650,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887650,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887650,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887651,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887651,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887651,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887651,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887651,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887651,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887652,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887652,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887652,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887652,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887652,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887653,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887653,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887653,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887653,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887653,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887654,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887654,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887654,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887654,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887654,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887655,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887655,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887655,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887655,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887655,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887655,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887656,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887656,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887656,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887656,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887656,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887657,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887657,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887657,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887657,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887657,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887657,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887658,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887658,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887658,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887658,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887658,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887659,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887659,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887659,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887659,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887659,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887660,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887660,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887660,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887660,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887660,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887661,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887661,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887661,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887661,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887661,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887662,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887662,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887662,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887662,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887662,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,1
1746007887663,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
1746007887663,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-21,,false,Response was null,0,0,1,1,null,0,0,0
